Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST01916,45,42952,78501,670,84,No
CUST01917,24,52577,166695,633,12,No
CUST01918,42,89730,299326,569,60,Yes
CUST01919,22,36697,74101,777,48,No
CUST01920,24,63064,241766,555,84,Yes
CUST01921,55,32145,80011,674,60,No
CUST01922,45,15000,20007,701,12,Yes
CUST01923,64,62254,85585,640,60,Yes
CUST01924,57,35372,62465,718,84,No
CUST01925,62,64106,59944,548,60,No
CUST01926,37,66220,37112,579,12,Yes
CUST01927,43,20551,25945,669,12,No
CUST01928,26,50913,81415,758,12,No
CUST01929,37,56450,199929,586,24,Yes
CUST01930,32,70068,47193,738,12,No
CUST01931,32,40695,102943,504,12,Yes
CUST01932,35,81447,114571,697,36,Yes
CUST01933,43,49729,65714,644,12,Yes
CUST01934,49,60476,73427,671,60,No
CUST01935,64,32717,116652,708,24,Yes
CUST01936,59,58862,113514,580,84,No
CUST01937,39,47332,31056,617,24,No
CUST01938,22,64745,103325,684,84,No
CUST01939,53,60935,230931,526,48,No
CUST01940,23,49341,156369,612,84,Yes
CUST01941,25,109283,270903,586,60,No
CUST01942,47,46121,164868,640,120,Yes
CUST01943,51,43216,69547,568,24,No
CUST01944,39,68626,226227,612,36,Yes
CUST01945,41,54899,73766,610,84,No
CUST01946,47,44160,100232,707,36,No
CUST01947,59,58894,76808,789,120,No
CUST01948,29,67050,246907,623,84,No
CUST01949,29,29713,50378,562,12,Yes
CUST01950,47,44803,99897,649,120,Yes
CUST01951,32,57270,52847,640,36,No
CUST01952,51,54580,33799,608,48,Yes
CUST01953,31,64573,228206,647,48,No
CUST01954,43,74361,100017,739,36,Yes
CUST01955,42,34080,135620,590,12,Yes
CUST01956,43,92620,250807,596,84,No
CUST01957,39,56344,172810,526,84,No
CUST01958,53,88083,227028,735,36,No
CUST01959,50,40953,93387,709,60,No
CUST01960,27,57334,38357,743,60,No
CUST01961,58,15000,22476,641,48,Yes
CUST01962,32,60046,228636,643,84,Yes
CUST01963,54,48459,77548,812,36,No
CUST01964,28,50104,64269,740,24,No
CUST01965,37,85048,317723,641,84,Yes
CUST01966,27,64211,201753,797,12,No
CUST01967,23,76717,252895,625,12,Yes
CUST01968,22,45004,171806,698,48,No
CUST01969,54,68895,255806,713,84,No
CUST01970,28,37004,52572,679,120,Yes
CUST01971,38,53969,93799,610,12,No
CUST01972,35,52729,119943,580,36,No
CUST01973,53,51679,150271,622,12,No
CUST01974,54,40779,114750,790,84,Yes
CUST01975,61,45575,116317,607,120,No
CUST01976,64,61790,135677,735,24,No
CUST01977,39,72278,58581,734,60,No
CUST01978,34,61716,151333,651,24,No
CUST01979,23,42754,78283,681,60,No
CUST01980,43,28799,32549,662,36,No
CUST01981,39,44702,120923,569,60,Yes
CUST01982,51,51438,199076,704,120,No
CUST01983,47,70676,199198,636,12,Yes
CUST01984,41,46140,87357,587,24,No
CUST01985,51,74289,193427,515,84,Yes
CUST01986,39,53592,186418,705,48,Yes
CUST01987,41,53854,100698,720,48,No
CUST01988,37,67125,204641,617,36,No
CUST01989,23,48356,121072,727,24,No
CUST01990,61,91372,241006,784,24,No
CUST01991,22,58539,106960,645,120,No
CUST01992,43,57412,160309,549,60,Yes
CUST01993,55,58349,138576,694,120,No
CUST01994,39,67528,112114,483,24,No
CUST01995,36,59537,33942,642,60,Yes
CUST01996,46,56359,84021,627,12,Yes
CUST01997,65,55243,51528,714,120,No
CUST01998,46,75078,108487,746,12,Yes
CUST01999,53,49680,97066,516,12,No
CUST02000,55,46832,144034,622,120,Yes
CUST02001,59,75004,149111,542,84,Yes
CUST02002,38,47025,183041,659,60,Yes
CUST02003,39,43468,83552,674,36,No
CUST02004,65,41810,23424,638,48,No
CUST02005,44,57272,119294,524,60,No
CUST02006,46,57603,124931,564,12,No
CUST02007,42,70710,56053,739,60,No
CUST02008,52,48726,93124,631,120,No
CUST02009,57,55417,123412,622,48,Yes
CUST02010,42,57481,167355,631,60,No
CUST02011,21,53597,132301,704,48,No
CUST02012,41,67773,143326,635,48,No
CUST02013,26,71683,55287,610,24,No
CUST02014,31,45911,54670,645,120,No
CUST02015,23,70831,190647,588,60,No
CUST02016,56,52863,48187,655,36,No
CUST02017,64,52900,191149,720,60,No
CUST02018,30,48163,159412,768,84,No
CUST02019,59,54844,207130,739,84,No
CUST02020,29,69637,150315,759,36,No
CUST02021,30,15000,7794,697,84,Yes
CUST02022,65,71573,59513,699,60,No
CUST02023,31,78382,281525,696,36,No
CUST02024,33,49866,176442,797,60,No
CUST02025,44,42026,58484,593,60,No
CUST02026,33,64149,196123,672,36,Yes
CUST02027,57,80722,206294,736,120,No
CUST02028,57,58319,85748,544,120,No
CUST02029,60,45011,48988,571,120,Yes
CUST02030,34,82263,83309,728,24,No
CUST02031,21,37973,25923,802,60,No
CUST02032,48,46831,105431,589,12,Yes
CUST02033,46,42258,91306,705,36,No
CUST02034,41,18383,63379,618,24,No
CUST02035,38,46715,114998,501,48,No
CUST02036,37,45915,92930,556,36,Yes
CUST02037,44,73992,126598,542,48,Yes
CUST02038,56,83882,98011,524,36,Yes
CUST02039,21,60686,71738,721,60,No
CUST02040,27,88950,201007,556,12,No
CUST02041,23,39480,74776,558,84,No
CUST02042,38,21165,71572,499,120,Yes
CUST02043,51,80456,178295,648,48,No
CUST02044,62,55120,34928,505,12,No
CUST02045,30,51910,180559,602,12,Yes
CUST02046,28,79068,56782,689,12,No
CUST02047,38,66764,176859,645,12,Yes
CUST02048,64,64088,191148,593,60,No
CUST02049,44,15000,28667,631,120,No
CUST02050,24,85849,193619,709,84,Yes
CUST02051,32,41452,49551,672,60,No
CUST02052,61,54316,27771,497,36,No
CUST02053,28,42322,124301,737,60,No
CUST02054,26,60842,185777,673,24,Yes
CUST02055,61,85004,277162,621,24,No
CUST02056,50,80208,109369,713,120,No
CUST02057,33,54520,86507,519,48,No
CUST02058,32,50797,99000,752,120,No
CUST02059,33,61653,181349,710,36,Yes
CUST02060,43,40323,110743,615,48,No
CUST02061,64,57419,196461,631,48,Yes
CUST02062,57,61854,106032,771,120,No
CUST02063,39,62376,141168,770,120,No
CUST02064,38,81109,113857,724,48,No
CUST02065,28,29724,64300,638,48,No
CUST02066,44,30710,112229,604,36,No
CUST02067,61,30533,32231,783,48,No
CUST02068,62,64499,113068,621,24,No
CUST02069,32,55249,146860,564,60,Yes
CUST02070,48,52566,71099,560,84,Yes
CUST02071,42,36881,23620,659,24,No
CUST02072,53,69773,100666,703,60,No
CUST02073,22,60585,94030,691,60,No
CUST02074,54,70349,220296,850,24,No
CUST02075,24,70216,223314,637,120,Yes
CUST02076,46,55375,56273,653,24,No
CUST02077,26,69202,140336,795,84,No
CUST02078,64,25745,13318,603,24,No
CUST02079,51,37859,47086,625,48,No
CUST02080,50,46704,39016,519,24,Yes
CUST02081,29,42044,62695,692,84,No
CUST02082,48,36753,62996,593,84,No
CUST02083,58,91947,103308,678,24,No
CUST02084,42,53984,140202,650,48,No
CUST02085,62,57646,37751,743,36,No
CUST02086,42,46541,47826,684,36,No
CUST02087,51,99328,196280,694,24,No
CUST02088,54,65163,51429,573,84,No
CUST02089,62,76085,41298,540,36,Yes
CUST02090,53,40214,88531,709,84,No
CUST02091,24,50452,137200,708,60,No
CUST02092,49,23632,70709,648,120,Yes
CUST02093,44,63630,126256,682,120,No
CUST02094,64,56864,217147,655,84,No
CUST02095,33,30255,107487,640,48,Yes
CUST02096,39,90088,190165,690,12,No
CUST02097,64,42084,120465,712,120,No
CUST02098,55,53379,104607,716,48,No
CUST02099,61,63542,194544,659,60,No
CUST02100,36,65083,61256,738,24,No
CUST02101,48,67946,142898,604,60,Yes
CUST02102,54,50296,82639,640,12,Yes
CUST02103,61,58180,133477,616,84,Yes
CUST02104,61,54913,31759,566,84,Yes
CUST02105,62,54664,201886,618,12,No
CUST02106,57,53946,124029,718,120,No
CUST02107,65,60277,129910,576,120,No
CUST02108,38,54386,79892,511,84,Yes
CUST02109,46,77863,113242,585,48,Yes
CUST02110,47,47057,99692,596,120,No
CUST02111,41,65526,195368,683,24,Yes
CUST02112,39,51625,109045,541,48,No
CUST02113,42,35238,86397,627,36,Yes
CUST02114,43,59551,207848,609,48,Yes
CUST02115,65,63622,121536,720,84,No
CUST02116,26,39329,67195,575,24,No
CUST02117,54,44819,71875,699,84,No
CUST02118,30,47306,81872,616,48,No
CUST02119,22,55128,171127,585,24,Yes
CUST02120,55,71651,248904,731,12,No
CUST02121,34,78381,88193,645,24,No
CUST02122,46,39055,49293,627,60,Yes
CUST02123,44,36829,106950,564,84,No
CUST02124,41,32805,42248,649,48,No
CUST02125,50,45751,48011,827,120,No
CUST02126,39,88871,281745,653,84,Yes
CUST02127,27,35533,138929,728,48,Yes
CUST02128,22,47786,127575,620,12,No
CUST02129,47,70033,96281,626,60,No
CUST02130,64,69560,215662,692,120,No
CUST02131,56,43241,159828,646,48,Yes
CUST02132,36,74173,276283,818,36,Yes
CUST02133,25,64661,136702,616,24,No
CUST02134,49,87065,339973,641,60,No
CUST02135,59,74147,272941,512,24,Yes
CUST02136,25,59610,171024,651,120,No
CUST02137,51,59455,116521,627,36,No
CUST02138,55,77586,214511,745,60,No
CUST02139,49,26245,40033,665,48,No
CUST02140,23,36316,83180,746,84,No
CUST02141,28,82747,260884,744,60,No
CUST02142,28,51989,145459,575,24,No
CUST02143,51,57019,156638,685,12,No
CUST02144,52,55476,94229,515,84,Yes
CUST02145,49,47730,123167,551,120,Yes
CUST02146,54,51958,93419,705,36,No
CUST02147,40,64938,176542,634,48,No
CUST02148,64,46735,137064,777,24,No
CUST02149,45,54406,189236,707,60,Yes
CUST02150,58,72080,164347,656,120,No
CUST02151,46,16776,65484,675,84,Yes
CUST02152,53,48147,169907,721,48,No
CUST02153,54,34425,62982,660,84,No
CUST02154,42,56928,58369,704,60,No
CUST02155,28,45065,94980,589,84,No
CUST02156,54,78744,139571,571,12,Yes
CUST02157,27,75455,109422,622,60,No
CUST02158,55,88267,61426,498,60,No
CUST02159,36,53874,156986,781,84,No
CUST02160,35,47645,30532,568,60,Yes
CUST02161,38,64813,220845,678,12,No
CUST02162,29,48685,63123,646,60,No
CUST02163,51,33225,107481,672,36,No
CUST02164,25,57958,45894,688,24,Yes
CUST02165,58,59539,148410,740,60,No
CUST02166,28,51351,141174,565,60,No
CUST02167,60,56954,78660,401,48,No
CUST02168,52,44084,96609,598,36,No
CUST02169,40,53023,89821,748,84,No
CUST02170,40,48848,153780,622,24,Yes
CUST02171,41,71841,160583,591,24,Yes
CUST02172,48,51267,180311,618,36,No
CUST02173,55,60199,53005,603,24,Yes
CUST02174,53,44532,95813,778,84,No
CUST02175,60,61635,100661,766,24,No
CUST02176,31,69816,73304,562,60,No
CUST02177,62,39552,120342,603,24,No
CUST02178,51,86273,155099,589,36,No
CUST02179,43,62482,98600,589,60,No
CUST02180,47,97669,67741,657,48,No
CUST02181,29,85347,48492,629,84,Yes
CUST02182,63,51873,93743,585,36,No
CUST02183,45,44441,53244,741,24,No
CUST02184,49,60304,81470,620,36,No
CUST02185,58,15000,9915,690,84,No
CUST02186,52,55051,140457,850,12,Yes
CUST02187,61,42698,86824,733,36,Yes
CUST02188,29,60171,235878,629,84,Yes
CUST02189,30,71880,180369,574,60,Yes
CUST02190,36,44363,124767,739,60,No
CUST02191,39,51329,163979,609,120,No
CUST02192,41,71430,228895,630,84,No
CUST02193,32,49398,87322,702,24,No
CUST02194,37,53995,31370,783,12,No
CUST02195,48,38478,25707,706,60,Yes
CUST02196,53,38720,154291,724,60,No
CUST02197,41,60227,151281,560,84,Yes
CUST02198,25,15000,48481,564,60,Yes
CUST02199,53,59388,221442,622,60,No
CUST02200,33,55368,111196,513,36,Yes
CUST02201,30,50896,140852,625,36,No
CUST02202,65,52098,188224,456,48,Yes
CUST02203,21,42242,22383,594,36,No
CUST02204,37,69687,222108,566,60,Yes
CUST02205,63,65260,243991,791,84,No
CUST02206,30,58823,92922,692,12,Yes
CUST02207,59,59800,56549,642,36,No
CUST02208,41,83406,233836,516,24,Yes
CUST02209,48,68089,253262,647,120,Yes
CUST02210,29,86099,80148,516,48,Yes
CUST02211,34,40687,77188,709,24,No
CUST02212,58,58133,64693,618,60,No
CUST02213,28,61426,232954,697,84,No
CUST02214,41,44348,36266,678,60,No
CUST02215,37,15000,8348,639,48,No
CUST02216,46,63026,111012,641,36,No
CUST02217,48,79659,103776,611,84,Yes
CUST02218,62,68574,38091,498,36,No
CUST02219,41,88495,99181,694,12,Yes
CUST02220,30,67904,43219,720,60,No
CUST02221,63,48326,163408,757,48,Yes
CUST02222,54,83927,279990,622,24,Yes
CUST02223,28,56011,68012,631,48,No
CUST02224,37,51882,30631,637,12,No
CUST02225,23,54051,104145,606,60,No
CUST02226,59,53114,45168,602,36,No
CUST02227,26,49159,191256,664,48,No
CUST02228,55,21963,73202,708,12,Yes
CUST02229,51,66198,107907,614,60,No
CUST02230,60,51026,113523,619,120,No
CUST02231,33,70226,233085,718,24,Yes
CUST02232,26,53775,80020,523,60,Yes
CUST02233,35,54877,85272,779,84,No
CUST02234,63,36725,145312,598,36,No
CUST02235,29,46794,47181,718,84,No
CUST02236,23,54581,148001,507,120,Yes
CUST02237,32,80439,275409,660,24,Yes
CUST02238,41,75553,264578,657,24,No
CUST02239,57,15000,31293,790,36,No
CUST02240,28,54168,124625,533,36,Yes
CUST02241,32,53916,118925,795,60,No
CUST02242,27,46881,108612,586,12,No
CUST02243,48,25842,24338,489,24,No
CUST02244,28,75690,71304,737,36,No
CUST02245,48,15000,58230,588,60,Yes
CUST02246,53,66698,85140,794,12,No
CUST02247,43,24083,59487,628,60,Yes
CUST02248,55,46529,177511,694,60,Yes
CUST02249,31,63758,173428,678,60,Yes
CUST02250,30,15000,29761,599,24,Yes
CUST02251,46,43852,171112,815,48,No
CUST02252,29,52297,39853,584,84,No
CUST02253,40,62501,161187,776,12,Yes
CUST02254,47,68109,72256,721,120,No
CUST02255,36,46773,91981,680,60,No
CUST02256,43,96817,142008,738,48,Yes
CUST02257,58,64705,132764,634,84,Yes
CUST02258,41,63971,101654,653,12,No
CUST02259,59,28980,44800,671,12,No
CUST02260,60,48403,190053,659,84,Yes
CUST02261,38,59947,205793,643,36,Yes
CUST02262,50,45230,134974,672,120,No
CUST02263,39,56332,224856,687,60,No
CUST02264,44,56917,126974,806,84,No
CUST02265,47,62955,201129,663,120,No
CUST02266,38,76264,125905,586,84,No
CUST02267,43,62205,206581,668,24,No
CUST02268,35,32602,28164,586,120,No
CUST02269,52,23154,42033,593,60,No
CUST02270,63,36927,94762,723,120,No
CUST02271,27,46998,149177,632,36,No
CUST02272,59,39121,121474,688,36,No
CUST02273,49,69075,160923,566,48,No
CUST02274,61,54325,199823,565,24,Yes
CUST02275,22,44032,67059,598,48,No
CUST02276,50,63051,212122,600,36,Yes
CUST02277,36,49754,81387,788,84,No
CUST02278,37,56243,138058,603,120,No
CUST02279,41,53242,172152,516,24,No
CUST02280,26,42483,131252,746,120,No
CUST02281,41,58947,178420,617,84,Yes
CUST02282,60,43447,79918,651,36,No
CUST02283,52,35744,129938,767,120,Yes
CUST02284,31,51137,129707,685,60,No
CUST02285,56,48398,54335,748,60,No
CUST02286,33,78642,291089,720,84,No
CUST02287,37,64998,112986,708,24,No
CUST02288,27,71520,255157,542,120,Yes
CUST02289,57,70656,90926,637,120,Yes
CUST02290,56,86723,51362,850,24,No
CUST02291,35,55376,153260,707,24,Yes
CUST02292,39,55146,145738,666,120,No
CUST02293,56,32874,63879,617,120,No
CUST02294,46,28715,112763,530,84,Yes
CUST02295,44,59638,107098,591,24,No
CUST02296,43,79491,129238,707,120,No
CUST02297,36,61685,51703,549,120,No
CUST02298,51,46738,158537,642,24,No
CUST02299,65,40975,161760,570,48,Yes
CUST02300,24,36280,93193,671,12,No
CUST02301,31,74447,206663,662,36,No
CUST02302,30,70505,270850,679,36,No
CUST02303,22,50260,149009,559,24,No
CUST02304,34,46843,137729,591,36,Yes
CUST02305,57,61421,118235,559,120,No
CUST02306,64,24340,94880,567,12,Yes
CUST02307,43,28501,21334,578,12,No
CUST02308,31,53511,139414,590,120,No
CUST02309,32,95673,291835,684,36,Yes
CUST02310,46,15745,29224,562,48,Yes
CUST02311,51,65641,54844,706,36,No
CUST02312,48,70357,80628,585,48,Yes
CUST02313,43,80383,135769,640,120,Yes
CUST02314,37,79371,312486,664,12,No
CUST02315,27,77700,182744,830,12,No
CUST02316,40,93480,231062,680,120,Yes
CUST02317,32,64451,73233,753,24,No
CUST02318,27,82585,214640,523,60,Yes
CUST02319,49,44971,50422,492,24,No
CUST02320,49,59970,142822,654,120,No
CUST02321,40,62890,181791,635,60,No
CUST02322,27,30519,121792,652,36,No
CUST02323,63,37943,78458,626,12,No
CUST02324,25,45949,61483,715,120,No
CUST02325,46,61044,240404,657,48,No
CUST02326,63,45950,38861,502,60,Yes
CUST02327,62,45548,114453,738,60,No
CUST02328,55,45879,44694,599,120,Yes
CUST02329,61,37787,29790,688,12,No
CUST02330,41,32116,50443,609,120,No
CUST02331,64,48044,31023,557,12,Yes
CUST02332,58,54684,60522,546,36,No
CUST02333,55,101244,187013,686,36,No
CUST02334,24,67215,135661,541,60,Yes
CUST02335,32,27826,18268,643,24,Yes
CUST02336,32,77162,58286,571,24,Yes
CUST02337,57,52972,197443,639,24,No
CUST02338,28,56560,75867,646,120,No
CUST02339,42,107834,365881,627,36,No
CUST02340,46,64559,87904,662,84,Yes
CUST02341,48,43002,157272,536,36,Yes
CUST02342,62,53795,156865,586,48,No
CUST02343,45,48203,161892,819,48,No
CUST02344,21,42354,124352,593,48,Yes
CUST02345,65,59334,53607,762,120,No
CUST02346,32,44398,137204,639,84,No
CUST02347,65,37096,55513,709,60,No
CUST02348,28,25397,30665,752,12,No
CUST02349,52,61620,38508,742,48,Yes
CUST02350,35,72333,57333,669,84,No
CUST02351,36,39055,120454,680,48,No
CUST02352,23,43912,171730,569,120,Yes
CUST02353,41,57931,59929,654,120,No
CUST02354,32,47912,131972,693,48,No
CUST02355,39,42148,113599,648,36,No
CUST02356,49,74155,255981,664,60,No
CUST02357,56,67008,107979,735,12,No
CUST02358,47,51643,156049,648,84,No
CUST02359,44,92631,268177,691,12,No
CUST02360,57,71636,177968,678,120,Yes
CUST02361,61,77057,43867,672,120,No
CUST02362,57,45996,122173,599,48,No
CUST02363,36,44853,76609,549,84,Yes
CUST02364,30,19495,25021,697,36,No
CUST02365,32,72372,101338,632,24,No
CUST02366,22,41178,26722,678,48,No
CUST02367,55,86773,81357,460,84,Yes
CUST02368,46,38531,118177,690,48,No
CUST02369,50,44535,84442,704,84,No
CUST02370,36,57415,67813,701,120,No
CUST02371,60,41869,147318,718,120,No
CUST02372,62,48708,104518,725,60,No
CUST02373,40,92123,326612,537,48,Yes
CUST02374,34,35205,98883,793,60,No
CUST02375,49,67104,166812,658,24,Yes
CUST02376,64,45341,86446,632,120,No
CUST02377,30,37823,133822,698,24,No
CUST02378,52,38085,100664,820,84,No
CUST02379,23,40840,32677,524,12,No
CUST02380,24,51170,192423,680,36,Yes
CUST02381,30,69897,51100,632,60,No
CUST02382,58,71162,119920,601,24,Yes
CUST02383,27,58430,209294,605,24,Yes
CUST02384,55,70619,174134,606,84,No
CUST02385,38,40658,159234,489,84,No
CUST02386,49,59182,211920,663,48,Yes
CUST02387,31,57570,227816,544,36,No
CUST02388,58,37364,21279,612,48,No
CUST02389,57,45881,36592,711,36,Yes
CUST02390,29,35739,132544,565,12,No
CUST02391,63,63325,96458,757,120,No
CUST02392,26,23449,52329,831,60,No
CUST02393,47,72138,99875,646,60,Yes
CUST02394,54,58233,94046,640,24,Yes
CUST02395,36,50697,202106,590,36,Yes
CUST02396,63,47892,116352,659,24,No
CUST02397,60,78451,122343,657,24,No
CUST02398,45,33797,48870,730,48,No
CUST02399,53,74102,142660,539,36,Yes
CUST02400,43,50599,111870,550,36,Yes
CUST02401,49,61612,174472,634,36,No
CUST02402,28,64343,203789,656,24,Yes
CUST02403,44,76521,101720,691,12,No
CUST02404,21,50056,84793,521,60,Yes
CUST02405,58,29407,62127,535,120,Yes
CUST02406,63,62225,184467,675,24,No
CUST02407,26,66283,54389,767,48,No
CUST02408,35,62074,115095,773,84,No
CUST02409,51,66635,148833,536,84,Yes
CUST02410,39,52215,183439,544,48,Yes
CUST02411,21,97724,138906,754,60,No
CUST02412,33,46329,35452,531,24,No
CUST02413,35,68369,175919,747,60,No
CUST02414,61,50812,172031,732,84,Yes
CUST02415,21,28399,39214,476,120,Yes
CUST02416,24,70265,215376,678,60,No
CUST02417,48,81827,246003,715,12,No
CUST02418,64,75385,279465,706,36,No
CUST02419,59,52103,73910,623,120,No
CUST02420,43,53990,121420,559,120,Yes
CUST02421,55,66695,170426,650,12,No
CUST02422,47,35452,132309,669,120,No
CUST02423,46,17451,36344,689,24,No
CUST02424,45,51493,50876,659,36,No
CUST02425,61,65149,131623,712,120,No
CUST02426,32,80336,101181,807,12,No
CUST02427,30,53436,119730,703,24,No
CUST02428,56,52979,139011,701,48,No
CUST02429,31,28435,49386,659,12,Yes
CUST02430,41,48281,48048,545,60,No
CUST02431,34,52484,82821,656,24,No
CUST02432,40,47329,43849,572,24,No
CUST02433,42,49842,175660,507,36,Yes
CUST02434,51,73074,143189,684,24,No
CUST02435,65,58790,93704,811,48,No
CUST02436,56,37732,111089,770,24,No
CUST02437,61,19388,57745,573,60,Yes
CUST02438,36,34777,19750,656,60,No
CUST02439,45,55030,43175,538,48,Yes
CUST02440,38,71326,83889,682,120,No
CUST02441,30,34535,74530,755,24,No
CUST02442,41,39494,97415,738,120,No
CUST02443,41,39440,141639,657,24,No
CUST02444,62,70462,184454,818,36,No
CUST02445,33,33912,46418,636,48,No
CUST02446,21,51373,78928,702,12,No
CUST02447,47,72719,267920,692,24,No
CUST02448,45,32279,101828,613,12,No
CUST02449,50,50426,105222,774,24,No
CUST02450,41,63909,226051,639,60,Yes
CUST02451,30,43541,105606,767,84,No
CUST02452,41,42319,144996,693,12,No
CUST02453,41,33617,120732,608,12,No
CUST02454,29,15000,14845,654,12,No
CUST02455,36,69259,121188,691,12,No
